EVENT,TIME,VALUE
game_start,120,null
game_over,43.22784,LOSE
player_killed,43.22784,null
small_enemy_hit,83.27603,null
small_enemy_hit,82.22529,null
small_enemy_hit,81.12449,null
small_enemy_hit,74.8912,null
small_enemy_hit,73.59193,null
small_enemy_hit,72.20845,null
small_enemy_hit,71.0412,null
small_enemy_hit,62.2094,null
small_enemy_hit,61.10865,null
small_enemy_hit,46.7588,null
small_enemy_hit,46.7588,null
small_enemy_hit,46.7588,null
small_enemy_hit,45.67613,null
small_enemy_hit,43.52555,null
small_enemy_killed,82.22529,null
small_enemy_killed,73.59193,null
small_enemy_killed,71.0412,null
small_enemy_killed,61.10865,null
small_enemy_killed,45.67613,null
small_enemy_killed,43.52555,null
big_enemy_hit,99.58064,null
big_enemy_hit,48.85897,null
big_enemy_hit,44.65764,null
big_enemy_killed,44.65764,null
player_attack,105.0315,null
player_attack,103.9482,null
player_attack,101.3645,null
player_attack,99.98212,null
player_attack,83.6921,null
player_attack,82.64267,null
player_attack,81.52492,null
player_attack,75.29208,null
player_attack,74.00769,null
player_attack,72.62406,null
player_attack,71.44182,null
player_attack,62.60971,null
player_attack,61.50887,null
player_attack,60.19289,null
player_attack,51.67598,null
player_attack,50.30807,null
player_attack,49.25992,null
player_attack,48.20756,null
player_attack,47.17634,null
player_attack,46.09136,null
player_attack,45.05929,null
player_attack,43.92719,null
