EVENT,TIME,VALUE
game_start,120,null
game_over,54.60037,LOSE
player_killed,54.60037,null
small_enemy_hit,92.2096,null
small_enemy_hit,92.2096,null
small_enemy_hit,91.00615,null
small_enemy_hit,91.00615,null
small_enemy_hit,82.14288,null
small_enemy_hit,82.14288,null
small_enemy_hit,81.0883,null
small_enemy_hit,81.0883,null
small_enemy_hit,74.12134,null
small_enemy_hit,73.09042,null
small_enemy_hit,55.23659,null
small_enemy_killed,91.00615,null
small_enemy_killed,91.00615,null
small_enemy_killed,81.0883,null
small_enemy_killed,81.0883,null
small_enemy_killed,73.09042,null
big_enemy_hit,109.5959,null
big_enemy_hit,107.6676,null
big_enemy_hit,107.6676,null
big_enemy_hit,106.5139,null
big_enemy_hit,104.2771,null
big_enemy_hit,103.2117,null
big_enemy_hit,96.99435,null
big_enemy_hit,95.7955,null
big_enemy_hit,89.42655,null
big_enemy_hit,88.32365,null
big_enemy_hit,84.43067,null
big_enemy_hit,83.269,null
big_enemy_hit,82.14288,null
big_enemy_hit,81.0883,null
big_enemy_hit,63.25614,null
big_enemy_hit,62.11645,null
big_enemy_killed,107.6676,null
big_enemy_killed,106.5139,null
big_enemy_killed,103.2117,null
big_enemy_killed,95.7955,null
big_enemy_killed,88.32365,null
big_enemy_killed,81.0883,null
big_enemy_killed,62.11645,null
player_attack,117.2022,null
player_attack,111.1025,null
player_attack,110.0008,null
player_attack,108.0942,null
player_attack,106.9266,null
player_attack,104.6984,null
player_attack,103.6262,null
player_attack,97.39648,null
player_attack,96.21782,null
player_attack,95.11645,null
player_attack,92.62099,null
player_attack,91.43615,null
player_attack,89.84327,null
player_attack,88.73013,null
player_attack,84.84435,null
player_attack,83.68578,null
player_attack,82.55353,null
player_attack,81.49129,null
player_attack,74.5396,null
player_attack,73.51001,null
player_attack,72.39307,null
player_attack,63.67838,null
player_attack,62.52325,null
player_attack,55.64603,null
