EVENT,TIME,VALUE
game_start,120,null
game_over,66.78672,LOSE
player_killed,66.78672,null
small_enemy_hit,84.93642,null
small_enemy_hit,83.61936,null
small_enemy_hit,74.57056,null
small_enemy_killed,83.61936,null
big_enemy_hit,108.6173,null
big_enemy_hit,107.4366,null
big_enemy_hit,106.2366,null
big_enemy_hit,105.1196,null
big_enemy_hit,100.5698,null
big_enemy_hit,99.45367,null
big_enemy_hit,89.16928,null
big_enemy_hit,88.11911,null
big_enemy_hit,82.41931,null
big_enemy_hit,81.37045,null
big_enemy_killed,105.1196,null
big_enemy_killed,99.45367,null
big_enemy_killed,88.11911,null
big_enemy_killed,81.37045,null
player_attack,109.0336,null
player_attack,107.8366,null
player_attack,106.6526,null
player_attack,105.5366,null
player_attack,104.4194,null
player_attack,100.9866,null
player_attack,99.8537,null
player_attack,98.6697,null
player_attack,90.66911,null
player_attack,89.58611,null
player_attack,88.53606,null
player_attack,87.43608,null
player_attack,85.35321,null
player_attack,84.03627,null
player_attack,82.81995,null
player_attack,81.78625,null
player_attack,80.70323,null
player_attack,74.98648,null
player_attack,72.03611,null
player_attack,67.85342,null
