EVENT,TIME,VALUE
game_start,120,null
game_over,86.75623,LOSE
player_killed,86.75623,null
small_enemy_hit,95.35161,null
small_enemy_hit,91.57557,null
small_enemy_hit,91.57557,null
small_enemy_hit,91.57557,null
small_enemy_hit,90.28696,null
small_enemy_hit,90.28696,null
small_enemy_hit,89.05959,null
small_enemy_killed,91.57557,null
small_enemy_killed,90.28696,null
small_enemy_killed,90.28696,null
big_enemy_hit,90.28696,null
big_enemy_hit,90.28696,null
big_enemy_hit,89.05959,null
big_enemy_hit,89.05959,null
big_enemy_hit,87.8446,null
big_enemy_hit,87.8446,null
big_enemy_killed,89.05959,null
player_attack,95.75917,null
player_attack,91.98323,null
player_attack,90.71594,null
player_attack,89.49816,null
player_attack,88.27595,null
player_attack,86.75623,null
