EVENT,TIME,VALUE
game_start,120,null
game_over,0,LOSE
small_enemy_hit,100.2982,null
small_enemy_hit,68.73689,null
small_enemy_hit,44.11867,null
small_enemy_hit,43.01913,null
small_enemy_hit,21.3849,null
small_enemy_hit,19.95205,null
small_enemy_killed,68.73689,null
small_enemy_killed,43.01913,null
small_enemy_killed,19.95205,null
player_attack,118.3327,null
player_attack,108.5485,null
player_attack,100.6984,null
player_attack,99.42103,null
player_attack,97.92078,null
player_attack,96.75405,null
player_attack,95.50309,null
player_attack,69.13738,null
player_attack,68.07014,null
player_attack,61.85224,null
player_attack,44.51882,null
player_attack,43.43497,null
player_attack,42.3516,null
player_attack,21.80123,null
player_attack,20.35252,null
player_attack,3.666728,null
