EVENT,TIME,VALUE
game_start,120,null
game_over,60.44426,LOSE
player_killed,60.44426,null
small_enemy_hit,101.6878,null
small_enemy_hit,101.6878,null
small_enemy_hit,100.3554,null
small_enemy_hit,100.3554,null
small_enemy_hit,100.3554,null
small_enemy_hit,99.02068,null
small_enemy_killed,100.3554,null
small_enemy_killed,100.3554,null
small_enemy_killed,99.02068,null
big_enemy_hit,94.76501,null
big_enemy_hit,67.26354,null
big_enemy_hit,66.07035,null
big_enemy_hit,62.38012,null
big_enemy_hit,61.24825,null
big_enemy_hit,61.24825,null
big_enemy_killed,66.07035,null
player_attack,102.0901,null
player_attack,100.7717,null
player_attack,99.42081,null
player_attack,98.33548,null
player_attack,96.25123,null
player_attack,95.17434,null
player_attack,93.84492,null
player_attack,82.09514,null
player_attack,80.27277,null
player_attack,79.01012,null
player_attack,77.99748,null
player_attack,76.59391,null
player_attack,67.67716,null
player_attack,66.47218,null
player_attack,65.4276,null
player_attack,62.7833,null
player_attack,61.65659,null
