EVENT,TIME,VALUE
game_start,120,null
game_over,70.33065,LOSE
player_killed,70.33065,null
small_enemy_hit,108.8103,null
small_enemy_hit,107.682,null
small_enemy_hit,104.0992,null
small_enemy_hit,86.86496,null
small_enemy_hit,85.66472,null
small_enemy_hit,79.24785,null
small_enemy_hit,78.11467,null
small_enemy_hit,71.29744,null
small_enemy_killed,107.682,null
small_enemy_killed,85.66472,null
small_enemy_killed,78.11467,null
big_enemy_hit,93.81554,null
big_enemy_hit,92.69823,null
big_enemy_hit,92.69823,null
big_enemy_hit,91.64594,null
big_enemy_hit,71.29744,null
big_enemy_killed,92.69823,null
big_enemy_killed,91.64594,null
player_attack,109.2321,null
player_attack,108.0825,null
player_attack,106.9823,null
player_attack,105.5471,null
player_attack,104.5147,null
player_attack,102.0476,null
player_attack,94.23067,null
player_attack,93.1134,null
player_attack,92.04857,null
player_attack,90.96528,null
player_attack,87.28113,null
player_attack,86.07999,null
player_attack,85.04616,null
player_attack,79.66448,null
player_attack,78.53098,null
player_attack,77.51315,null
player_attack,71.713,null
player_attack,70.69711,null
