EVENT,TIME,VALUE
game_start,120,null
game_over,53.94981,LOSE
player_killed,53.94981,null
small_enemy_hit,107.2055,null
small_enemy_hit,102.3484,null
small_enemy_hit,99.44615,null
small_enemy_hit,98.328,null
small_enemy_hit,94.42397,null
small_enemy_hit,91.05382,null
small_enemy_hit,78.74152,null
small_enemy_hit,77.65639,null
small_enemy_killed,99.44615,null
small_enemy_killed,98.328,null
small_enemy_killed,91.05382,null
small_enemy_killed,77.65639,null
big_enemy_hit,88.11698,null
big_enemy_hit,85.93232,null
big_enemy_hit,77.65639,null
big_enemy_hit,76.12283,null
big_enemy_hit,75.12055,null
big_enemy_hit,75.12055,null
big_enemy_hit,71.81726,null
big_enemy_hit,70.80006,null
big_enemy_hit,68.48113,null
big_enemy_hit,67.37984,null
big_enemy_hit,61.10655,null
big_enemy_hit,60.05578,null
big_enemy_hit,54.43307,null
big_enemy_killed,85.93232,null
big_enemy_killed,75.12055,null
big_enemy_killed,75.12055,null
big_enemy_killed,67.37984,null
big_enemy_killed,60.05578,null
player_attack,112.0926,null
player_attack,107.6218,null
player_attack,105.9857,null
player_attack,102.765,null
player_attack,101.615,null
player_attack,99.84669,null
player_attack,98.72806,null
player_attack,97.56036,null
player_attack,94.82399,null
player_attack,91.45393,null
player_attack,90.30294,null
player_attack,88.51773,null
player_attack,86.3483,null
player_attack,85.28193,null
player_attack,79.15827,null
player_attack,78.05724,null
player_attack,76.53918,null
player_attack,75.5217,null
player_attack,74.43708,null
player_attack,73.28643,null
player_attack,72.21801,null
player_attack,71.20081,null
player_attack,70.09985,null
player_attack,68.88128,null
player_attack,67.797,null
player_attack,66.77921,null
player_attack,61.50736,null
player_attack,60.45635,null
player_attack,54.83389,null
