EVENT,TIME,VALUE
game_start,120,null
game_over,66.91828,LOSE
player_killed,66.91828,null
small_enemy_hit,109.6712,null
small_enemy_hit,108.0715,null
small_enemy_hit,108.0715,null
small_enemy_hit,106.2724,null
small_enemy_hit,106.2724,null
small_enemy_hit,103.4394,null
small_enemy_hit,92.91032,null
small_enemy_hit,89.69444,null
small_enemy_hit,83.86285,null
small_enemy_hit,80.04735,null
small_enemy_hit,71.43417,null
small_enemy_killed,108.0715,null
small_enemy_killed,106.2724,null
small_enemy_killed,103.4394,null
small_enemy_killed,89.69444,null
small_enemy_killed,80.04735,null
player_attack,110.0869,null
player_attack,108.4876,null
player_attack,106.6882,null
player_attack,103.8559,null
player_attack,93.32576,null
player_attack,90.11058,null
player_attack,84.27884,null
player_attack,80.46378,null
player_attack,71.8503,null
