EVENT,TIME,VALUE
game_start,120,null
game_over,53.68208,LOSE
player_killed,53.68208,null
small_enemy_hit,105.3557,null
small_enemy_hit,104.2757,null
small_enemy_hit,98.4726,null
small_enemy_hit,97.30467,null
small_enemy_hit,97.30467,null
small_enemy_hit,96.18738,null
small_enemy_hit,94.93786,null
small_enemy_hit,93.78188,null
small_enemy_hit,73.62025,null
small_enemy_hit,72.49934,null
small_enemy_hit,63.69874,null
small_enemy_hit,55.61789,null
small_enemy_killed,104.2757,null
small_enemy_killed,97.30467,null
small_enemy_killed,96.18738,null
small_enemy_killed,93.78188,null
small_enemy_killed,72.49934,null
big_enemy_hit,88.89184,null
big_enemy_hit,87.74176,null
big_enemy_hit,83.76466,null
big_enemy_hit,82.73946,null
big_enemy_hit,65.8093,null
big_enemy_hit,64.75547,null
big_enemy_hit,58.74532,null
big_enemy_hit,57.69189,null
big_enemy_hit,55.61789,null
big_enemy_hit,55.61789,null
big_enemy_hit,55.61789,null
big_enemy_hit,55.61789,null
big_enemy_killed,87.74176,null
big_enemy_killed,82.73946,null
big_enemy_killed,64.75547,null
player_attack,106.9616,null
player_attack,105.7741,null
player_attack,104.681,null
player_attack,103.5921,null
player_attack,98.90205,null
player_attack,97.73118,null
player_attack,96.60603,null
player_attack,95.34628,null
player_attack,94.20965,null
player_attack,92.99229,null
player_attack,89.32574,null
player_attack,88.17125,null
player_attack,87.03283,null
player_attack,84.20529,null
player_attack,83.14134,null
player_attack,81.95619,null
player_attack,74.04874,null
player_attack,72.92719,null
player_attack,66.21361,null
player_attack,65.17516,null
player_attack,64.10064,null
player_attack,59.15724,null
player_attack,58.11483,null
player_attack,56.01932,null
