EVENT,TIME,VALUE
game_start,120,null
game_over,86.29359,LOSE
player_killed,86.29359,null
small_enemy_hit,90.01463,null
small_enemy_hit,88.93099,null
small_enemy_hit,88.93099,null
small_enemy_hit,88.93099,null
small_enemy_hit,87.82487,null
small_enemy_hit,87.82487,null
small_enemy_killed,88.93099,null
small_enemy_killed,87.82487,null
small_enemy_killed,87.82487,null
big_enemy_hit,96.92342,null
big_enemy_hit,95.75446,null
big_enemy_hit,88.93099,null
big_enemy_hit,87.82487,null
big_enemy_hit,86.56516,null
big_enemy_killed,95.75446,null
big_enemy_killed,87.82487,null
player_attack,99.60557,null
player_attack,98.54726,null
player_attack,97.32612,null
player_attack,96.1574,null
player_attack,94.96133,null
player_attack,93.827,null
player_attack,92.68603,null
player_attack,91.51846,null
player_attack,90.4185,null
player_attack,89.33441,null
player_attack,88.22756,null
player_attack,86.96863,null
