EVENT,TIME,VALUE
game_start,120,null
game_over,0,LOSE
small_enemy_hit,84.78723,null
small_enemy_hit,83.75793,null
small_enemy_hit,77.39801,null
small_enemy_hit,76.37132,null
small_enemy_hit,54.01219,null
small_enemy_hit,52.98559,null
small_enemy_hit,22.95974,null
small_enemy_hit,21.80921,null
small_enemy_hit,12.48865,null
small_enemy_hit,11.38262,null
small_enemy_killed,83.75793,null
small_enemy_killed,76.37132,null
small_enemy_killed,52.98559,null
small_enemy_killed,21.80921,null
small_enemy_killed,11.38262,null
big_enemy_hit,78.54475,null
big_enemy_hit,77.39801,null
big_enemy_hit,71.10498,null
big_enemy_hit,69.95844,null
big_enemy_hit,64.57175,null
big_enemy_hit,63.5054,null
big_enemy_hit,46.03914,null
big_enemy_hit,44.95897,null
big_enemy_hit,44.95897,null
big_enemy_hit,43.81244,null
big_enemy_hit,43.81244,null
big_enemy_hit,42.59908,null
big_enemy_hit,22.95974,null
big_enemy_hit,21.80921,null
big_enemy_hit,2.889701,null
big_enemy_hit,1.836552,null
big_enemy_killed,77.39801,null
big_enemy_killed,69.95844,null
big_enemy_killed,63.5054,null
big_enemy_killed,43.81244,null
big_enemy_killed,42.59908,null
big_enemy_killed,21.80921,null
big_enemy_killed,1.836552,null
player_attack,85.20053,null
player_attack,84.17085,null
player_attack,83.09132,null
player_attack,79.99799,null
player_attack,78.94476,null
player_attack,77.81094,null
player_attack,76.77136,null
player_attack,72.59851,null
player_attack,71.50506,null
player_attack,70.3586,null
player_attack,64.97191,null
player_attack,63.91846,null
player_attack,55.54542,null
player_attack,54.4255,null
player_attack,53.39875,null
player_attack,47.47862,null
player_attack,46.45226,null
player_attack,45.35902,null
player_attack,44.22565,null
player_attack,42.99911,null
player_attack,23.37214,null
player_attack,22.22262,null
player_attack,20.30235,null
player_attack,12.90262,null
player_attack,11.78265,null
player_attack,10.68942,null
player_attack,4.343033,null
player_attack,3.303051,null
player_attack,2.249642,null
