EVENT,TIME,VALUE
game_start,120,null
game_over,65.94411,LOSE
player_killed,65.94411,null
small_enemy_hit,111.508,null
small_enemy_hit,110.4069,null
small_enemy_hit,110.4069,null
small_enemy_hit,109.3557,null
small_enemy_hit,108.2548,null
small_enemy_hit,107.0869,null
small_enemy_hit,104.2003,null
small_enemy_hit,103.1326,null
small_enemy_hit,99.77917,null
small_enemy_hit,98.69508,null
small_enemy_hit,85.64784,null
small_enemy_hit,84.59673,null
small_enemy_hit,66.56127,null
small_enemy_killed,110.4069,null
small_enemy_killed,109.3557,null
small_enemy_killed,107.0869,null
small_enemy_killed,103.1326,null
small_enemy_killed,98.69508,null
small_enemy_killed,84.59673,null
big_enemy_hit,84.59673,null
big_enemy_hit,83.51227,null
big_enemy_hit,79.9583,null
big_enemy_hit,78.9075,null
big_enemy_hit,66.56127,null
big_enemy_hit,66.56127,null
big_enemy_killed,83.51227,null
big_enemy_killed,78.9075,null
player_attack,111.9084,null
player_attack,110.8072,null
player_attack,109.7561,null
player_attack,108.655,null
player_attack,107.4871,null
player_attack,106.4028,null
player_attack,104.6004,null
player_attack,103.5328,null
player_attack,102.4817,null
player_attack,100.1796,null
player_attack,99.09514,null
player_attack,97.96064,null
player_attack,86.0479,null
player_attack,84.99693,null
player_attack,83.91261,null
player_attack,82.81117,null
player_attack,81.42648,null
player_attack,80.37529,null
player_attack,79.30779,null
player_attack,78.18991,null
player_attack,66.96163,null
