EVENT,TIME,VALUE
game_start,120,null
game_over,13.5902,LOSE
player_killed,13.5902,null
small_enemy_hit,112.4304,null
small_enemy_hit,109.0489,null
small_enemy_hit,104.7695,null
small_enemy_hit,103.7197,null
small_enemy_hit,103.7197,null
small_enemy_hit,102.4195,null
small_enemy_hit,101.2371,null
small_enemy_hit,100.1921,null
small_enemy_hit,94.66998,null
small_enemy_hit,93.62172,null
small_enemy_hit,91.46996,null
small_enemy_hit,90.32088,null
small_enemy_hit,37.98822,null
small_enemy_hit,36.97261,null
small_enemy_killed,109.0489,null
small_enemy_killed,103.7197,null
small_enemy_killed,101.2371,null
small_enemy_killed,100.1921,null
small_enemy_killed,93.62172,null
small_enemy_killed,90.32088,null
small_enemy_killed,36.97261,null
big_enemy_hit,76.20433,null
big_enemy_hit,72.78756,null
big_enemy_hit,69.88689,null
big_enemy_hit,68.80401,null
big_enemy_hit,62.61052,null
big_enemy_hit,59.74409,null
big_enemy_hit,50.08411,null
big_enemy_hit,47.58487,null
big_enemy_hit,26.89548,null
big_enemy_hit,24.87931,null
big_enemy_hit,22.17713,null
big_enemy_hit,19.07744,null
big_enemy_killed,72.78756,null
big_enemy_killed,68.80401,null
big_enemy_killed,59.74409,null
big_enemy_killed,47.58487,null
big_enemy_killed,24.87931,null
player_attack,112.8382,null
player_attack,110.7146,null
player_attack,109.4638,null
player_attack,105.1698,null
player_attack,104.136,null
player_attack,102.8197,null
player_attack,101.6534,null
player_attack,100.5923,null
player_attack,99.47591,null
player_attack,95.07,null
player_attack,94.03704,null
player_attack,91.87585,null
player_attack,90.73696,null
player_attack,76.62122,null
player_attack,74.25475,null
player_attack,73.20345,null
player_attack,71.32059,null
player_attack,70.28744,null
player_attack,69.20413,null
player_attack,63.02706,null
player_attack,60.14417,null
player_attack,50.48513,null
player_attack,48.00168,null
player_attack,38.40439,null
player_attack,37.37269,null
player_attack,27.3121,null
player_attack,25.29516,null
player_attack,22.57821,null
player_attack,19.49342,null
player_attack,17.00661,null
player_attack,15.95661,null
player_attack,14.82415,null
player_attack,13.69227,null
