EVENT,TIME,VALUE
game_start,120,null
game_over,0,LOSE
small_enemy_hit,110.9563,null
small_enemy_hit,109.8033,null
small_enemy_hit,107.7838,null
small_enemy_hit,106.6468,null
small_enemy_hit,96.00295,null
small_enemy_hit,94.90009,null
small_enemy_hit,82.90846,null
small_enemy_hit,81.83024,null
small_enemy_hit,78.63708,null
small_enemy_hit,77.54787,null
small_enemy_hit,53.97199,null
small_enemy_hit,52.78694,null
small_enemy_hit,52.78694,null
small_enemy_hit,47.75029,null
small_enemy_hit,36.71487,null
small_enemy_hit,35.6668,null
small_enemy_killed,109.8033,null
small_enemy_killed,106.6468,null
small_enemy_killed,94.90009,null
small_enemy_killed,81.83024,null
small_enemy_killed,77.54787,null
small_enemy_killed,52.78694,null
small_enemy_killed,47.75029,null
small_enemy_killed,35.6668,null
big_enemy_hit,67.60097,null
big_enemy_hit,66.48039,null
big_enemy_hit,65.38314,null
big_enemy_hit,61.50937,null
big_enemy_hit,22.99314,null
big_enemy_hit,21.78664,null
big_enemy_hit,10.48248,null
big_enemy_hit,9.396568,null
big_enemy_hit,8.212817,null
big_enemy_hit,3.368468,null
big_enemy_hit,0.1751403,null
big_enemy_killed,66.48039,null
big_enemy_killed,61.50937,null
big_enemy_killed,21.78664,null
big_enemy_killed,9.396568,null
big_enemy_killed,0.1751403,null
player_attack,111.3701,null
player_attack,110.2066,null
player_attack,108.2095,null
player_attack,107.0785,null
player_attack,105.864,null
player_attack,96.4201,null
player_attack,95.32392,null
player_attack,83.32053,null
player_attack,82.23238,null
player_attack,80.69657,null
player_attack,79.04045,null
player_attack,77.95058,null
player_attack,76.81629,null
player_attack,68.01199,null
player_attack,66.90954,null
player_attack,65.80843,null
player_attack,61.91825,null
player_attack,60.66527,null
player_attack,54.38819,null
player_attack,53.20087,null
player_attack,49.28753,null
player_attack,48.16522,null
player_attack,47.08286,null
player_attack,38.28493,null
player_attack,37.11538,null
player_attack,36.0721,null
player_attack,24.46487,null
player_attack,23.39488,null
player_attack,22.19821,null
player_attack,21.16845,null
player_attack,10.90832,null
player_attack,9.812775,null
player_attack,8.618027,null
player_attack,4.915328,null
player_attack,3.793918,null
player_attack,0.5872917,null
