EVENT,TIME,VALUE
game_start,120,null
game_over,0,LOSE
small_enemy_hit,72.97536,null
small_enemy_hit,70.90509,null
small_enemy_hit,66.04623,null
small_enemy_hit,64.89343,null
small_enemy_hit,53.52241,null
small_enemy_hit,48.72959,null
small_enemy_hit,48.72959,null
small_enemy_hit,47.59397,null
small_enemy_hit,38.72657,null
small_enemy_hit,37.55826,null
small_enemy_hit,20.79292,null
small_enemy_hit,18.75537,null
small_enemy_hit,16.68524,null
small_enemy_hit,16.68524,null
small_enemy_killed,70.90509,null
small_enemy_killed,64.89343,null
small_enemy_killed,48.72959,null
small_enemy_killed,47.59397,null
small_enemy_killed,37.55826,null
small_enemy_killed,16.68524,null
small_enemy_killed,16.68524,null
big_enemy_hit,79.48883,null
big_enemy_hit,77.36791,null
big_enemy_hit,75.01317,null
big_enemy_hit,75.01317,null
big_enemy_hit,75.01317,null
big_enemy_hit,69.66921,null
big_enemy_hit,54.67517,null
big_enemy_hit,53.52241,null
big_enemy_hit,39.79596,null
big_enemy_hit,38.72657,null
big_enemy_hit,22.79633,null
big_enemy_hit,18.75537,null
big_enemy_hit,18.75537,null
big_enemy_hit,16.68524,null
big_enemy_hit,15.56636,null
big_enemy_hit,14.53034,null
big_enemy_hit,3.176516,null
big_enemy_hit,2.1241,null
big_enemy_killed,75.01317,null
big_enemy_killed,75.01317,null
big_enemy_killed,69.66921,null
big_enemy_killed,53.52241,null
big_enemy_killed,38.72657,null
big_enemy_killed,18.75537,null
big_enemy_killed,14.53034,null
big_enemy_killed,2.1241,null
player_attack,79.88887,null
player_attack,77.76857,null
player_attack,75.41411,null
player_attack,73.37663,null
player_attack,71.30568,null
player_attack,70.06996,null
player_attack,66.46293,null
player_attack,65.29562,null
player_attack,59.48309,null
player_attack,55.07548,null
player_attack,53.92293,null
player_attack,52.77089,null
player_attack,49.1453,null
player_attack,47.99507,null
player_attack,40.19606,null
player_attack,39.12791,null
player_attack,37.95947,null
player_attack,23.21332,null
player_attack,21.1935,null
player_attack,19.15636,null
player_attack,17.10213,null
player_attack,15.98244,null
player_attack,14.94779,null
player_attack,13.86278,null
player_attack,3.577119,null
player_attack,2.5244,null
