EVENT,TIME,VALUE
game_start,120,null
game_over,0,LOSE
small_enemy_hit,87.88275,null
small_enemy_hit,86.68172,null
small_enemy_hit,71.55486,null
small_enemy_hit,70.36903,null
small_enemy_hit,68.92291,null
small_enemy_hit,61.64337,null
small_enemy_hit,60.3273,null
small_enemy_hit,59.16047,null
small_enemy_hit,39.05394,null
small_enemy_hit,37.95407,null
small_enemy_hit,33.73545,null
small_enemy_hit,32.62307,null
small_enemy_killed,86.68172,null
small_enemy_killed,70.36903,null
small_enemy_killed,61.64337,null
small_enemy_killed,59.16047,null
small_enemy_killed,37.95407,null
small_enemy_killed,32.62307,null
big_enemy_hit,107.99,null
big_enemy_hit,106.8564,null
big_enemy_hit,105.7578,null
big_enemy_hit,102.675,null
big_enemy_hit,101.4742,null
big_enemy_hit,100.3749,null
big_enemy_hit,95.01204,null
big_enemy_hit,93.82957,null
big_enemy_killed,106.8564,null
big_enemy_killed,100.3749,null
big_enemy_killed,93.82957,null
player_attack,108.3901,null
player_attack,107.2733,null
player_attack,106.1581,null
player_attack,103.0751,null
player_attack,101.8758,null
player_attack,100.7923,null
player_attack,99.69342,null
player_attack,97.76053,null
player_attack,95.42696,null
player_attack,94.24438,null
player_attack,93.0793,null
player_attack,88.29727,null
player_attack,87.08238,null
player_attack,85.98296,null
player_attack,84.93383,null
player_attack,71.95589,null
player_attack,70.78092,null
player_attack,69.32317,null
player_attack,63.37587,null
player_attack,62.05909,null
player_attack,60.72761,null
player_attack,59.57674,null
player_attack,58.44511,null
player_attack,39.45471,null
player_attack,38.37181,null
player_attack,37.22148,null
player_attack,34.13995,null
player_attack,33.02323,null
player_attack,31.87323,null
