EVENT,TIME,VALUE
game_start,120,null
game_over,20.67742,LOSE
player_killed,20.67742,null
small_enemy_hit,107.4955,null
small_enemy_hit,104.6603,null
small_enemy_hit,99.48215,null
small_enemy_hit,98.4512,null
small_enemy_hit,83.6323,null
small_enemy_hit,82.55142,null
small_enemy_hit,79.57698,null
small_enemy_hit,78.43202,null
small_enemy_hit,73.69511,null
small_enemy_hit,72.38828,null
small_enemy_hit,67.26025,null
small_enemy_hit,66.08758,null
small_enemy_hit,64.8789,null
small_enemy_hit,63.83778,null
small_enemy_hit,45.55046,null
small_enemy_hit,44.26371,null
small_enemy_killed,104.6603,null
small_enemy_killed,98.4512,null
small_enemy_killed,82.55142,null
small_enemy_killed,78.43202,null
small_enemy_killed,72.38828,null
small_enemy_killed,66.08758,null
small_enemy_killed,63.83778,null
small_enemy_killed,44.26371,null
big_enemy_hit,63.83778,null
big_enemy_hit,63.83778,null
big_enemy_hit,44.26371,null
big_enemy_hit,43.02585,null
big_enemy_hit,41.90583,null
big_enemy_hit,40.78659,null
big_enemy_hit,21.35662,null
big_enemy_hit,21.35662,null
big_enemy_killed,40.78659,null
player_attack,107.9217,null
player_attack,105.0841,null
player_attack,101.2173,null
player_attack,99.8977,null
player_attack,98.86526,null
player_attack,84.05411,null
player_attack,82.97869,null
player_attack,79.99059,null
player_attack,78.84186,null
player_attack,74.10172,null
player_attack,72.80438,null
player_attack,67.67155,null
player_attack,66.50517,null
player_attack,65.31099,null
player_attack,64.25983,null
player_attack,47.24106,null
player_attack,45.96361,null
player_attack,44.675,null
player_attack,43.43986,null
player_attack,42.32198,null
player_attack,41.20079,null
player_attack,39.77639,null
player_attack,21.79277,null
player_attack,20.71643,null
