EVENT,TIME,VALUE
game_start,120,null
game_over,41.51417,LOSE
player_killed,41.51417,null
small_enemy_hit,92.47988,null
small_enemy_hit,92.47988,null
small_enemy_hit,92.47988,null
small_enemy_hit,91.37421,null
small_enemy_hit,91.37421,null
small_enemy_hit,91.37421,null
small_enemy_hit,90.03808,null
small_enemy_hit,90.03808,null
small_enemy_hit,88.772,null
small_enemy_hit,87.46986,null
small_enemy_hit,80.14121,null
small_enemy_hit,79.00991,null
small_enemy_hit,68.96222,null
small_enemy_hit,67.75906,null
small_enemy_killed,91.37421,null
small_enemy_killed,91.37421,null
small_enemy_killed,90.03808,null
small_enemy_killed,88.772,null
small_enemy_killed,87.46986,null
small_enemy_killed,79.00991,null
small_enemy_killed,67.75906,null
big_enemy_hit,83.82434,null
big_enemy_hit,82.40553,null
big_enemy_hit,77.7373,null
big_enemy_hit,76.33057,null
big_enemy_hit,54.48843,null
big_enemy_hit,53.23075,null
big_enemy_hit,42.7458,null
big_enemy_killed,82.40553,null
big_enemy_killed,76.33057,null
big_enemy_killed,53.23075,null
player_attack,94.15388,null
player_attack,92.96082,null
player_attack,91.77652,null
player_attack,90.50671,null
player_attack,89.21539,null
player_attack,87.96834,null
player_attack,86.71735,null
player_attack,85.5013,null
player_attack,84.26299,null
player_attack,82.90225,null
player_attack,81.78263,null
player_attack,80.60337,null
player_attack,79.4826,null
player_attack,78.20757,null
player_attack,76.76985,null
player_attack,75.50669,null
player_attack,74.35004,null
player_attack,73.18954,null
player_attack,71.88175,null
player_attack,70.72522,null
player_attack,69.40056,null
player_attack,68.25803,null
player_attack,66.95854,null
player_attack,56.28233,null
player_attack,54.96868,null
player_attack,53.72345,null
player_attack,52.52975,null
player_attack,51.40533,null
player_attack,43.239,null
player_attack,41.82431,null
