EVENT,TIME,VALUE
game_start,120,null
game_over,0,LOSE
small_enemy_hit,100.0853,null
small_enemy_hit,100.0853,null
small_enemy_hit,98.58974,null
small_enemy_hit,98.58974,null
small_enemy_hit,70.15609,null
small_enemy_hit,68.95795,null
small_enemy_hit,66.37629,null
small_enemy_hit,65.09193,null
small_enemy_hit,56.48936,null
small_enemy_hit,55.26634,null
small_enemy_hit,22.89339,null
small_enemy_hit,21.58721,null
small_enemy_hit,21.58721,null
small_enemy_hit,20.44919,null
small_enemy_killed,98.58974,null
small_enemy_killed,98.58974,null
small_enemy_killed,68.95795,null
small_enemy_killed,65.09193,null
small_enemy_killed,55.26634,null
small_enemy_killed,21.58721,null
small_enemy_killed,20.44919,null
big_enemy_hit,88.37558,null
big_enemy_hit,87.15502,null
big_enemy_hit,85.91797,null
big_enemy_hit,79.57065,null
big_enemy_hit,77.63041,null
big_enemy_hit,76.39886,null
big_enemy_hit,75.09828,null
big_enemy_hit,73.7599,null
big_enemy_hit,73.7599,null
big_enemy_hit,72.41444,null
big_enemy_hit,56.48936,null
big_enemy_hit,55.26634,null
big_enemy_hit,39.6521,null
big_enemy_hit,38.26904,null
big_enemy_hit,21.58721,null
big_enemy_hit,18.12609,null
big_enemy_killed,87.15502,null
big_enemy_killed,76.39886,null
big_enemy_killed,73.7599,null
big_enemy_killed,72.41444,null
big_enemy_killed,55.26634,null
big_enemy_killed,38.26904,null
big_enemy_killed,18.12609,null
player_attack,100.6154,null
player_attack,99.048,null
player_attack,97.79976,null
player_attack,88.83018,null
player_attack,87.61367,null
player_attack,86.3802,null
player_attack,80.01077,null
player_attack,78.06892,null
player_attack,76.87904,null
player_attack,75.58857,null
player_attack,74.26806,null
player_attack,72.91856,null
player_attack,71.7763,null
player_attack,70.56744,null
player_attack,69.35994,null
player_attack,68.12101,null
player_attack,66.85349,null
player_attack,65.57333,null
player_attack,64.27981,null
player_attack,63.00004,null
player_attack,56.90141,null
player_attack,55.66941,null
player_attack,54.46459,null
player_attack,53.25684,null
player_attack,43.28085,null
player_attack,40.15218,null
player_attack,38.77251,null
player_attack,37.63713,null
player_attack,23.35864,null
player_attack,22.11088,null
player_attack,20.9246,null
player_attack,19.80916,null
player_attack,18.55195,null
player_attack,17.29452,null
