EVENT,TIME,VALUE
game_start,120,null
game_over,0,LOSE
small_enemy_hit,96.38771,null
small_enemy_hit,91.3584,null
small_enemy_hit,89.3998,null
small_enemy_hit,89.3998,null
small_enemy_hit,89.3998,null
small_enemy_hit,87.13747,null
small_enemy_hit,82.87083,null
small_enemy_hit,80.80406,null
small_enemy_hit,67.56264,null
small_enemy_hit,66.00421,null
small_enemy_hit,45.88707,null
small_enemy_hit,44.82478,null
small_enemy_hit,35.475,null
small_enemy_hit,34.42492,null
small_enemy_killed,89.3998,null
small_enemy_killed,89.3998,null
small_enemy_killed,87.13747,null
small_enemy_killed,80.80406,null
small_enemy_killed,66.00421,null
small_enemy_killed,44.82478,null
small_enemy_killed,34.42492,null
big_enemy_hit,108.1296,null
big_enemy_hit,106.2921,null
big_enemy_hit,102.8002,null
big_enemy_hit,100.3251,null
big_enemy_hit,72.55021,null
big_enemy_hit,70.66264,null
big_enemy_hit,59.96981,null
big_enemy_hit,58.14148,null
big_enemy_hit,52.65394,null
big_enemy_hit,50.56224,null
big_enemy_hit,26.24121,null
big_enemy_hit,25.1662,null
big_enemy_hit,13.15805,null
big_enemy_hit,12.09969,null
big_enemy_hit,10.12885,null
big_enemy_hit,9.062007,null
big_enemy_killed,106.2921,null
big_enemy_killed,100.3251,null
big_enemy_killed,70.66264,null
big_enemy_killed,58.14148,null
big_enemy_killed,50.56224,null
big_enemy_killed,25.1662,null
big_enemy_killed,9.062007,null
player_attack,108.5332,null
player_attack,106.6959,null
player_attack,103.2041,null
player_attack,100.7286,null
player_attack,96.79127,null
player_attack,94.22459,null
player_attack,91.76209,null
player_attack,89.8036,null
player_attack,87.54136,null
player_attack,83.27472,null
player_attack,81.20815,null
player_attack,75.245,null
player_attack,72.9536,null
player_attack,71.06673,null
player_attack,69.97787,null
player_attack,67.96555,null
player_attack,66.40842,null
player_attack,60.3698,null
player_attack,58.54523,null
player_attack,54.5828,null
player_attack,53.05795,null
player_attack,50.96515,null
player_attack,47.38714,null
player_attack,46.29095,null
player_attack,45.2288,null
player_attack,35.87894,null
player_attack,34.82876,null
player_attack,26.64513,null
player_attack,25.57013,null
player_attack,14.63681,null
player_attack,13.56217,null
player_attack,12.50344,null
player_attack,10.53037,null
player_attack,9.46603,null
