EVENT,TIME,VALUE
game_start,120,null
game_over,16.99507,WIN
small_enemy_hit,88.55426,null
small_enemy_hit,88.55426,null
small_enemy_hit,87.45022,null
small_enemy_hit,87.45022,null
small_enemy_hit,86.42845,null
small_enemy_hit,85.21388,null
small_enemy_hit,84.10939,null
small_enemy_hit,83.0257,null
small_enemy_hit,79.50546,null
small_enemy_hit,78.40158,null
small_enemy_hit,76.50019,null
small_enemy_hit,75.31767,null
small_enemy_hit,25.82283,null
small_enemy_hit,24.71058,null
small_enemy_hit,18.12046,null
small_enemy_hit,17.0024,null
small_enemy_killed,87.45022,null
small_enemy_killed,87.45022,null
small_enemy_killed,85.21388,null
small_enemy_killed,83.0257,null
small_enemy_killed,78.40158,null
small_enemy_killed,75.31767,null
small_enemy_killed,24.71058,null
small_enemy_killed,17.0024,null
big_enemy_hit,108.8195,null
big_enemy_hit,108.8195,null
big_enemy_hit,107.7222,null
big_enemy_hit,107.7222,null
big_enemy_hit,107.7222,null
big_enemy_hit,106.5614,null
big_enemy_hit,105.4026,null
big_enemy_hit,104.3328,null
big_enemy_hit,87.45022,null
big_enemy_hit,86.42845,null
big_enemy_hit,66.35119,null
big_enemy_hit,65.1297,null
big_enemy_hit,64.05384,null
big_enemy_hit,62.91399,null
big_enemy_hit,55.24087,null
big_enemy_hit,54.08123,null
big_enemy_hit,43.77456,null
big_enemy_hit,42.72772,null
big_enemy_killed,107.7222,null
big_enemy_killed,107.7222,null
big_enemy_killed,106.5614,null
big_enemy_killed,104.3328,null
big_enemy_killed,86.42845,null
big_enemy_killed,62.91399,null
big_enemy_killed,54.08123,null
big_enemy_killed,42.72772,null
player_attack,119.2763,null
player_attack,109.2214,null
player_attack,108.1243,null
player_attack,106.9637,null
player_attack,105.8046,null
player_attack,104.7353,null
player_attack,88.95676,null
player_attack,87.85163,null
player_attack,86.83098,null
player_attack,85.61607,null
player_attack,84.51126,null
player_attack,83.42795,null
player_attack,82.30988,null
player_attack,79.90593,null
player_attack,78.80316,null
player_attack,76.90025,null
player_attack,75.72002,null
player_attack,66.75404,null
player_attack,65.53207,null
player_attack,64.45601,null
player_attack,63.31647,null
player_attack,56.76099,null
player_attack,55.64286,null
player_attack,54.48337,null
player_attack,44.17618,null
player_attack,43.13458,null
player_attack,26.22516,null
player_attack,25.11388,null
player_attack,18.52254,null
player_attack,17.40423,null
