EVENT,TIME,VALUE
game_start,120,null
game_over,0,LOSE
small_enemy_hit,108.8001,null
small_enemy_hit,104.7842,null
small_enemy_hit,104.7842,null
small_enemy_hit,101.348,null
small_enemy_hit,100.2296,null
small_enemy_hit,100.2296,null
small_enemy_hit,91.84773,null
small_enemy_hit,86.18474,null
small_enemy_hit,83.39149,null
small_enemy_hit,83.39149,null
small_enemy_hit,80.74718,null
small_enemy_hit,79.53782,null
small_enemy_hit,76.04819,null
small_enemy_hit,74.75012,null
small_enemy_killed,104.7842,null
small_enemy_killed,100.2296,null
small_enemy_killed,100.2296,null
small_enemy_killed,83.39149,null
small_enemy_killed,83.39149,null
small_enemy_killed,79.53782,null
small_enemy_killed,74.75012,null
big_enemy_hit,79.53782,null
big_enemy_hit,79.53782,null
big_enemy_hit,78.36186,null
big_enemy_hit,78.36186,null
big_enemy_hit,77.41212,null
big_enemy_hit,76.04819,null
big_enemy_hit,74.75012,null
big_enemy_hit,72.24525,null
big_enemy_hit,71.17572,null
big_enemy_hit,69.57541,null
big_enemy_hit,48.90744,null
big_enemy_hit,40.17518,null
big_enemy_hit,36.61004,null
big_enemy_hit,33.0668,null
big_enemy_hit,16.40078,null
big_enemy_hit,13.061,null
big_enemy_hit,5.034729,null
big_enemy_killed,78.36186,null
big_enemy_killed,78.36186,null
big_enemy_killed,76.04819,null
big_enemy_killed,69.57541,null
big_enemy_killed,36.61004,null
big_enemy_killed,33.0668,null
big_enemy_killed,13.061,null
player_attack,109.2111,null
player_attack,105.2147,null
player_attack,101.7854,null
player_attack,100.6639,null
player_attack,99.54756,null
player_attack,92.26363,null
player_attack,86.61295,null
player_attack,83.83359,null
player_attack,81.18919,null
player_attack,79.99741,null
player_attack,78.9117,null
player_attack,77.88317,null
player_attack,76.48051,null
player_attack,75.16671,null
player_attack,73.73721,null
player_attack,72.6516,null
player_attack,71.57693,null
player_attack,70.04058,null
player_attack,50.89371,null
player_attack,49.34035,null
player_attack,46.77612,null
player_attack,40.61332,null
player_attack,37.06424,null
player_attack,33.54593,null
player_attack,16.8646,null
player_attack,13.52548,null
player_attack,5.46018,null
player_attack,2.841308,null
