EVENT,TIME,VALUE
game_start,120,null
game_over,10.38959,LOSE
player_killed,10.38959,null
small_enemy_hit,110.5013,null
small_enemy_hit,106.6215,null
small_enemy_hit,103.3992,null
small_enemy_hit,103.3992,null
small_enemy_hit,103.3992,null
small_enemy_hit,101.2831,null
small_enemy_hit,97.43499,null
small_enemy_hit,97.43499,null
small_enemy_hit,95.05189,null
small_enemy_hit,92.9515,null
small_enemy_hit,82.47154,null
small_enemy_hit,80.3548,null
small_enemy_hit,47.79729,null
small_enemy_hit,45.2142,null
small_enemy_hit,37.38144,null
small_enemy_hit,36.31526,null
small_enemy_killed,106.6215,null
small_enemy_killed,101.2831,null
small_enemy_killed,97.43499,null
small_enemy_killed,97.43499,null
small_enemy_killed,92.9515,null
small_enemy_killed,80.3548,null
small_enemy_killed,45.2142,null
small_enemy_killed,36.31526,null
big_enemy_hit,72.3583,null
big_enemy_hit,69.62563,null
big_enemy_hit,67.14285,null
big_enemy_hit,65.07713,null
big_enemy_hit,53.49557,null
big_enemy_hit,50.49602,null
big_enemy_hit,50.49602,null
big_enemy_hit,47.79729,null
big_enemy_hit,42.81448,null
big_enemy_hit,41.03174,null
big_enemy_hit,39.98058,null
big_enemy_hit,38.39845,null
big_enemy_hit,10.82354,null
big_enemy_hit,10.82354,null
big_enemy_killed,65.07713,null
big_enemy_killed,50.49602,null
big_enemy_killed,47.79729,null
big_enemy_killed,41.03174,null
big_enemy_killed,38.39845,null
player_attack,110.9178,null
player_attack,109.8309,null
player_attack,107.0296,null
player_attack,103.8163,null
player_attack,101.6997,null
player_attack,97.83529,null
player_attack,95.45191,null
player_attack,93.35165,null
player_attack,82.88761,null
player_attack,80.75514,null
player_attack,72.77423,null
player_attack,70.04109,null
player_attack,67.55918,null
player_attack,65.49223,null
player_attack,62.34358,null
player_attack,59.29332,null
player_attack,56.09521,null
player_attack,53.91167,null
player_attack,50.91121,null
player_attack,48.21309,null
player_attack,45.62953,null
player_attack,43.23084,null
player_attack,41.44708,null
player_attack,40.3814,null
player_attack,38.81515,null
player_attack,37.78217,null
player_attack,36.73109,null
player_attack,32.80052,null
player_attack,31.76715,null
player_attack,30.2515,null
player_attack,29.18533,null
player_attack,28.06866,null
player_attack,25.76898,null
player_attack,22.5355,null
player_attack,18.90416,null
player_attack,13.82417,null
player_attack,11.23767,null
