EVENT,TIME,VALUE
game_start,120,null
game_over,18.78973,LOSE
player_killed,18.78973,null
small_enemy_hit,76.08279,null
small_enemy_hit,73.43136,null
small_enemy_hit,73.43136,null
small_enemy_hit,72.30701,null
small_enemy_hit,64.92319,null
small_enemy_hit,61.21442,null
small_enemy_hit,56.49876,null
small_enemy_hit,53.89755,null
small_enemy_hit,40.50609,null
small_enemy_hit,38.55946,null
small_enemy_hit,29.061,null
small_enemy_hit,25.48641,null
small_enemy_killed,73.43136,null
small_enemy_killed,72.30701,null
small_enemy_killed,61.21442,null
small_enemy_killed,53.89755,null
small_enemy_killed,38.55946,null
small_enemy_killed,25.48641,null
big_enemy_hit,112.5489,null
big_enemy_hit,109.1596,null
big_enemy_hit,104.8971,null
big_enemy_hit,102.4801,null
big_enemy_hit,99.94572,null
big_enemy_hit,97.899,null
big_enemy_hit,88.41756,null
big_enemy_hit,86.35336,null
big_enemy_hit,81.60438,null
big_enemy_hit,79.50661,null
big_enemy_hit,50.20557,null
big_enemy_hit,46.61452,null
big_enemy_hit,33.79358,null
big_enemy_hit,31.76278,null
big_enemy_hit,30.25256,null
big_enemy_hit,29.061,null
big_enemy_hit,19.61289,null
big_enemy_killed,109.1596,null
big_enemy_killed,102.4801,null
big_enemy_killed,97.899,null
big_enemy_killed,86.35336,null
big_enemy_killed,79.50661,null
big_enemy_killed,46.61452,null
big_enemy_killed,29.061,null
player_attack,112.9522,null
player_attack,110.6524,null
player_attack,109.5622,null
player_attack,105.2996,null
player_attack,102.8833,null
player_attack,100.3489,null
player_attack,98.30147,null
player_attack,88.82021,null
player_attack,86.75584,null
player_attack,82.0068,null
player_attack,79.90929,null
player_attack,76.4853,null
player_attack,74.87446,null
player_attack,73.83392,null
player_attack,72.70967,null
player_attack,65.3256,null
player_attack,62.8421,null
player_attack,61.61721,null
player_attack,56.90161,null
player_attack,54.30041,null
player_attack,50.60776,null
player_attack,48.20859,null
player_attack,47.01714,null
player_attack,42.1169,null
player_attack,40.90878,null
player_attack,38.96203,null
player_attack,34.19619,null
player_attack,32.1656,null
player_attack,30.65504,null
player_attack,29.46361,null
player_attack,28.2387,null
player_attack,27.1309,null
player_attack,25.88932,null
player_attack,24.81522,null
player_attack,20.01523,null
