EVENT,TIME,VALUE
game_start,120,null
game_over,68.15169,LOSE
player_killed,68.15169,null
small_enemy_hit,84.49433,null
small_enemy_hit,83.45889,null
small_enemy_hit,71.12342,null
small_enemy_killed,83.45889,null
big_enemy_hit,107.0621,null
big_enemy_hit,105.9884,null
big_enemy_hit,105.9884,null
big_enemy_hit,104.9217,null
big_enemy_hit,104.9217,null
big_enemy_hit,103.7557,null
big_enemy_hit,96.28041,null
big_enemy_hit,96.28041,null
big_enemy_hit,95.15704,null
big_enemy_hit,95.15704,null
big_enemy_hit,94.04362,null
big_enemy_hit,89.63045,null
big_enemy_hit,76.63191,null
big_enemy_hit,75.52689,null
big_enemy_killed,104.9217,null
big_enemy_killed,103.7557,null
big_enemy_killed,95.15704,null
big_enemy_killed,95.15704,null
big_enemy_killed,89.63045,null
big_enemy_killed,75.52689,null
player_attack,111.0091,null
player_attack,108.7461,null
player_attack,107.4771,null
player_attack,106.3977,null
player_attack,105.3369,null
player_attack,104.1683,null
player_attack,102.9574,null
player_attack,96.68679,null
player_attack,95.56714,null
player_attack,94.45859,null
player_attack,90.03143,null
player_attack,88.88763,null
player_attack,84.9257,null
player_attack,83.85928,null
player_attack,82.71471,null
player_attack,77.05822,null
player_attack,75.92739,null
player_attack,74.82098,null
player_attack,71.55697,null
