EVENT,TIME,VALUE
game_start,120,null
game_over,66.82655,LOSE
player_killed,66.82655,null
small_enemy_hit,106.3028,null
small_enemy_hit,105.2573,null
small_enemy_hit,104.1167,null
small_enemy_hit,102.9176,null
small_enemy_hit,102.9176,null
small_enemy_hit,101.7488,null
small_enemy_killed,105.2573,null
small_enemy_killed,102.9176,null
small_enemy_killed,101.7488,null
big_enemy_hit,75.83728,null
big_enemy_hit,74.68388,null
big_enemy_hit,72.30701,null
big_enemy_killed,72.30701,null
player_attack,106.7258,null
player_attack,105.6648,null
player_attack,104.5574,null
player_attack,103.3523,null
player_attack,102.1706,null
player_attack,78.55444,null
player_attack,77.4147,null
player_attack,76.25922,null
player_attack,75.11526,null
player_attack,73.90071,null
player_attack,72.73756,null
player_attack,71.64645,null
player_attack,70.43885,null
player_attack,69.27505,null
player_attack,68.11079,null
player_attack,66.95555,null
