EVENT,TIME,VALUE
game_start,120,null
game_over,64.519,LOSE
player_killed,64.519,null
small_enemy_hit,73.92313,null
big_enemy_hit,109.7603,null
big_enemy_hit,108.7335,null
big_enemy_hit,101.2732,null
big_enemy_hit,100.1008,null
big_enemy_hit,98.82121,null
big_enemy_hit,98.82121,null
big_enemy_hit,97.63347,null
big_enemy_hit,97.63347,null
big_enemy_hit,93.09978,null
big_enemy_hit,92.0546,null
big_enemy_hit,88.01085,null
big_enemy_hit,86.90247,null
big_enemy_hit,77.61105,null
big_enemy_hit,76.52053,null
big_enemy_killed,108.7335,null
big_enemy_killed,100.1008,null
big_enemy_killed,97.63347,null
big_enemy_killed,97.63347,null
big_enemy_killed,92.0546,null
big_enemy_killed,76.52053,null
player_attack,110.1651,null
player_attack,109.137,null
player_attack,101.6769,null
player_attack,100.502,null
player_attack,99.22318,null
player_attack,98.03599,null
player_attack,93.50102,null
player_attack,92.45919,null
player_attack,88.41306,null
player_attack,87.30679,null
player_attack,85.24196,null
player_attack,83.35655,null
player_attack,82.3479,null
player_attack,78.01235,null
player_attack,76.92374,null
player_attack,74.32537,null
player_attack,73.184,null
player_attack,72.12442,null
player_attack,70.90108,null
player_attack,65.9426,null
player_attack,64.8443,null
