EVENT,TIME,VALUE
game_start,120,null
game_over,62.7216,LOSE
player_killed,62.7216,null
small_enemy_hit,72.91603,null
small_enemy_hit,71.68056,null
small_enemy_killed,71.68056,null
big_enemy_hit,107.379,null
big_enemy_hit,106.1554,null
big_enemy_hit,106.1554,null
big_enemy_hit,105.0013,null
big_enemy_hit,101.1886,null
big_enemy_hit,99.98758,null
big_enemy_hit,98.70249,null
big_enemy_hit,97.4886,null
big_enemy_hit,97.4886,null
big_enemy_hit,96.41341,null
big_enemy_hit,83.70479,null
big_enemy_hit,82.51009,null
big_enemy_hit,81.31796,null
big_enemy_hit,78.71331,null
big_enemy_hit,74.10747,null
big_enemy_hit,72.91603,null
big_enemy_killed,106.1554,null
big_enemy_killed,105.0013,null
big_enemy_killed,99.98758,null
big_enemy_killed,97.4886,null
big_enemy_killed,96.41341,null
big_enemy_killed,78.71331,null
big_enemy_killed,72.91603,null
player_attack,108.9425,null
player_attack,107.8056,null
player_attack,106.5874,null
player_attack,105.4321,null
player_attack,104.2045,null
player_attack,101.6091,null
player_attack,100.4099,null
player_attack,99.13225,null
player_attack,97.91608,null
player_attack,96.84355,null
player_attack,95.70254,null
player_attack,84.11394,null
player_attack,82.94031,null
player_attack,81.75742,null
player_attack,79.12077,null
player_attack,77.90418,null
player_attack,74.56154,null
player_attack,73.36972,null
player_attack,72.12916,null
player_attack,69.54961,null
player_attack,67.06154,null
player_attack,65.82082,null
