EVENT,TIME,VALUE
game_start,120,null
game_over,13.65576,LOSE
player_killed,13.65576,null
small_enemy_hit,110.6469,null
small_enemy_hit,107.338,null
small_enemy_hit,105.2199,null
small_enemy_hit,105.2199,null
small_enemy_hit,97.72076,null
small_enemy_hit,94.13054,null
small_enemy_hit,81.25302,null
small_enemy_hit,78.14682,null
small_enemy_hit,71.91813,null
small_enemy_hit,69.39856,null
small_enemy_hit,69.39856,null
small_enemy_hit,64.32232,null
small_enemy_hit,27.69767,null
small_enemy_hit,25.79467,null
small_enemy_killed,105.2199,null
small_enemy_killed,105.2199,null
small_enemy_killed,94.13054,null
small_enemy_killed,78.14682,null
small_enemy_killed,69.39856,null
small_enemy_killed,64.32232,null
small_enemy_killed,25.79467,null
big_enemy_hit,89.57297,null
big_enemy_hit,86.1973,null
big_enemy_hit,81.25302,null
big_enemy_hit,78.14682,null
big_enemy_hit,71.91813,null
big_enemy_hit,69.39856,null
big_enemy_hit,54.88686,null
big_enemy_hit,52.78325,null
big_enemy_hit,43.09766,null
big_enemy_hit,41.02619,null
big_enemy_hit,35.83217,null
big_enemy_hit,33.91126,null
big_enemy_hit,18.88316,null
big_enemy_hit,16.46193,null
big_enemy_hit,14.52275,null
big_enemy_killed,86.1973,null
big_enemy_killed,78.14682,null
big_enemy_killed,69.39856,null
big_enemy_killed,52.78325,null
big_enemy_killed,41.02619,null
big_enemy_killed,33.91126,null
player_attack,111.062,null
player_attack,107.7553,null
player_attack,105.634,null
player_attack,98.12226,null
player_attack,94.5476,null
player_attack,89.97414,null
player_attack,86.60002,null
player_attack,81.66875,null
player_attack,78.56435,null
player_attack,72.33739,null
player_attack,69.81317,null
player_attack,66.97644,null
player_attack,64.73893,null
player_attack,55.3023,null
player_attack,53.18351,null
player_attack,46.45324,null
player_attack,43.49831,null
player_attack,41.4269,null
player_attack,36.23259,null
player_attack,34.32887,null
player_attack,28.10066,null
player_attack,26.19522,null
player_attack,19.28339,null
player_attack,16.86206,null
player_attack,14.92348,null
player_attack,13.70566,null
