EVENT,TIME,VALUE
game_start,120,null
game_over,12.52139,LOSE
player_killed,12.52139,null
small_enemy_hit,101.274,null
small_enemy_hit,100.1416,null
small_enemy_hit,89.19865,null
small_enemy_hit,87.92912,null
small_enemy_hit,53.4424,null
small_enemy_hit,52.02106,null
small_enemy_hit,30.38075,null
small_enemy_hit,29.29588,null
small_enemy_hit,20.8159,null
small_enemy_hit,19.73109,null
small_enemy_killed,100.1416,null
small_enemy_killed,87.92912,null
small_enemy_killed,52.02106,null
small_enemy_killed,29.29588,null
small_enemy_killed,19.73109,null
big_enemy_hit,76.77106,null
big_enemy_hit,75.7174,null
big_enemy_hit,62.04329,null
big_enemy_hit,60.77699,null
big_enemy_hit,59.62803,null
big_enemy_hit,58.54123,null
big_enemy_hit,58.54123,null
big_enemy_hit,57.30612,null
big_enemy_hit,26.38471,null
big_enemy_hit,25.17792,null
big_enemy_hit,15.15161,null
big_enemy_hit,13.82758,null
big_enemy_hit,12.78766,null
big_enemy_killed,75.7174,null
big_enemy_killed,58.54123,null
big_enemy_killed,57.30612,null
big_enemy_killed,25.17792,null
big_enemy_killed,12.78766,null
player_attack,101.6884,null
player_attack,100.5499,null
player_attack,99.28526,null
player_attack,89.6302,null
player_attack,88.36015,null
player_attack,87.04424,null
player_attack,77.21937,null
player_attack,76.13387,null
player_attack,74.95906,null
player_attack,62.49383,null
player_attack,61.19148,null
player_attack,60.04171,null
player_attack,58.95197,null
player_attack,57.71958,null
player_attack,56.54663,null
player_attack,53.85841,null
player_attack,52.4408,null
player_attack,50.70015,null
player_attack,30.81661,null
player_attack,29.72395,null
player_attack,28.48884,null
player_attack,26.80959,null
player_attack,25.59394,null
player_attack,24.54866,null
player_attack,21.2343,null
player_attack,20.13314,null
player_attack,19.08396,null
player_attack,15.56986,null
player_attack,14.26936,null
player_attack,13.22036,null
