EVENT,TIME,VALUE
game_start,120,null
game_over,58.18576,LOSE
player_killed,58.18576,null
small_enemy_hit,105.2448,null
small_enemy_hit,103.4691,null
small_enemy_hit,100.4272,null
small_enemy_hit,99.30769,null
small_enemy_hit,83.60837,null
small_enemy_hit,77.16812,null
small_enemy_killed,103.4691,null
small_enemy_killed,99.30769,null
small_enemy_killed,77.16812,null
big_enemy_hit,77.16812,null
big_enemy_hit,75.8394,null
big_enemy_hit,60.14557,null
big_enemy_hit,60.14557,null
big_enemy_killed,75.8394,null
player_attack,105.6706,null
player_attack,103.871,null
player_attack,102.6988,null
player_attack,100.8431,null
player_attack,99.72281,null
player_attack,98.60474,null
player_attack,97.50958,null
player_attack,96.35834,null
player_attack,94.25043,null
player_attack,92.09376,null
player_attack,87.24899,null
player_attack,86.00384,null
player_attack,84.05444,null
player_attack,82.92003,null
player_attack,81.80494,null
player_attack,80.50378,null
player_attack,77.58534,null
player_attack,76.33387,null
player_attack,75.06602,null
player_attack,60.57565,null
