EVENT,TIME,VALUE
game_start,120,null
game_over,26.12216,LOSE
player_killed,26.12216,null
small_enemy_hit,89.27857,null
small_enemy_hit,88.21234,null
small_enemy_hit,81.87554,null
small_enemy_hit,79.66857,null
small_enemy_hit,79.66857,null
small_enemy_hit,78.60016,null
small_enemy_hit,56.33196,null
small_enemy_hit,55.19628,null
small_enemy_hit,50.08903,null
small_enemy_hit,49.00954,null
small_enemy_hit,42.687,null
small_enemy_hit,41.58178,null
small_enemy_hit,37.98596,null
small_enemy_hit,36.78437,null
small_enemy_killed,88.21234,null
small_enemy_killed,79.66857,null
small_enemy_killed,78.60016,null
small_enemy_killed,55.19628,null
small_enemy_killed,49.00954,null
small_enemy_killed,41.58178,null
small_enemy_killed,36.78437,null
big_enemy_hit,109.8518,null
big_enemy_hit,108.4404,null
big_enemy_hit,108.4404,null
big_enemy_hit,105.7198,null
big_enemy_hit,91.5398,null
big_enemy_hit,91.5398,null
big_enemy_hit,90.43977,null
big_enemy_hit,90.43977,null
big_enemy_hit,89.27857,null
big_enemy_hit,88.21234,null
big_enemy_hit,66.62518,null
big_enemy_hit,65.58772,null
big_enemy_hit,55.19628,null
big_enemy_hit,54.08962,null
big_enemy_hit,50.08903,null
big_enemy_hit,49.00954,null
big_enemy_hit,26.15031,null
big_enemy_killed,108.4404,null
big_enemy_killed,105.7198,null
big_enemy_killed,90.43977,null
big_enemy_killed,88.21234,null
big_enemy_killed,65.58772,null
big_enemy_killed,54.08962,null
big_enemy_killed,49.00954,null
player_attack,111.384,null
player_attack,110.2722,null
player_attack,108.8659,null
player_attack,106.1361,null
player_attack,104.8758,null
player_attack,91.94508,null
player_attack,90.87184,null
player_attack,89.7063,null
player_attack,88.63136,null
player_attack,86.99869,null
player_attack,82.27789,null
player_attack,80.08796,null
player_attack,79.01902,null
player_attack,77.89728,null
player_attack,67.03757,null
player_attack,66.0008,null
player_attack,64.93426,null
player_attack,56.75335,null
player_attack,55.62593,null
player_attack,54.52002,null
player_attack,53.34491,null
player_attack,50.4977,null
player_attack,49.42346,null
player_attack,47.36298,null
player_attack,43.0995,null
player_attack,41.99276,null
player_attack,40.70875,null
player_attack,38.39405,null
player_attack,37.19466,null
player_attack,36.12993,null
player_attack,28.51449,null
player_attack,26.57071,null
