EVENT,TIME,VALUE
game_start,120,null
game_over,59.9174,LOSE
player_killed,59.9174,null
small_enemy_hit,109.7064,null
small_enemy_hit,106.8809,null
small_enemy_hit,105.8102,null
small_enemy_hit,102.8182,null
small_enemy_hit,102.8182,null
small_enemy_hit,101.6064,null
small_enemy_hit,86.70863,null
small_enemy_hit,85.50645,null
small_enemy_hit,67.99977,null
small_enemy_hit,66.78543,null
small_enemy_killed,105.8102,null
small_enemy_killed,102.8182,null
small_enemy_killed,101.6064,null
small_enemy_killed,85.50645,null
small_enemy_killed,66.78543,null
big_enemy_hit,85.50645,null
big_enemy_hit,84.36167,null
big_enemy_killed,84.36167,null
player_attack,110.1132,null
player_attack,107.2979,null
player_attack,106.2316,null
player_attack,103.2567,null
player_attack,102.0408,null
player_attack,100.9748,null
player_attack,92.03247,null
player_attack,90.85918,null
player_attack,87.1506,null
player_attack,85.9492,null
player_attack,84.80923,null
player_attack,83.60247,null
player_attack,69.59296,null
player_attack,68.44093,null
player_attack,67.22607,null
player_attack,66.06059,null
player_attack,62.15249,null
