EVENT,TIME,VALUE
game_start,120,null
game_over,0,LOSE
small_enemy_hit,90.94048,null
small_enemy_hit,89.70898,null
small_enemy_hit,89.70898,null
small_enemy_hit,88.50933,null
small_enemy_hit,84.67569,null
small_enemy_hit,83.50742,null
small_enemy_hit,57.75402,null
small_enemy_hit,56.44334,null
small_enemy_hit,55.30408,null
small_enemy_hit,54.12593,null
small_enemy_hit,51.51253,null
small_enemy_hit,50.1777,null
small_enemy_killed,89.70898,null
small_enemy_killed,88.50933,null
small_enemy_killed,83.50742,null
small_enemy_killed,56.44334,null
small_enemy_killed,54.12593,null
small_enemy_killed,50.1777,null
big_enemy_hit,100.6952,null
big_enemy_hit,99.41862,null
big_enemy_hit,90.94048,null
big_enemy_hit,89.70898,null
big_enemy_hit,88.50933,null
big_enemy_hit,87.09279,null
big_enemy_hit,85.88899,null
big_enemy_hit,84.67569,null
big_enemy_hit,83.50742,null
big_enemy_hit,82.23195,null
big_enemy_hit,75.77238,null
big_enemy_hit,74.73078,null
big_enemy_hit,39.00587,null
big_enemy_hit,31.60451,null
big_enemy_killed,99.41862,null
big_enemy_killed,89.70898,null
big_enemy_killed,84.67569,null
big_enemy_killed,82.23195,null
big_enemy_killed,74.73078,null
big_enemy_killed,31.60451,null
player_attack,101.1305,null
player_attack,99.85471,null
player_attack,98.67546,null
player_attack,91.42254,null
player_attack,90.19199,null
player_attack,88.99135,null
player_attack,87.54998,null
player_attack,86.36729,null
player_attack,85.17073,null
player_attack,84.01837,null
player_attack,82.73215,null
player_attack,76.26939,null
player_attack,75.15997,null
player_attack,73.95412,null
player_attack,58.19235,null
player_attack,56.95081,null
player_attack,55.79747,null
player_attack,54.59334,null
player_attack,53.39476,null
player_attack,51.92299,null
player_attack,50.65742,null
player_attack,49.50368,null
player_attack,48.24752,null
player_attack,39.45472,null
player_attack,38.15531,null
player_attack,36.88402,null
player_attack,35.68414,null
player_attack,34.50314,null
player_attack,33.41867,null
player_attack,32.09597,null
player_attack,30.62854,null
