EVENT,TIME,VALUE
game_start,120,null
game_over,24.4652,LOSE
player_killed,24.4652,null
small_enemy_hit,99.71658,null
small_enemy_hit,99.71658,null
small_enemy_hit,98.64971,null
small_enemy_hit,98.64971,null
small_enemy_hit,97.5663,null
small_enemy_hit,96.49964,null
small_enemy_hit,77.2657,null
small_enemy_hit,76.21556,null
small_enemy_hit,64.5155,null
small_enemy_hit,64.5155,null
small_enemy_hit,63.41574,null
small_enemy_hit,63.41574,null
small_enemy_hit,50.84922,null
small_enemy_hit,49.83228,null
small_enemy_killed,98.64971,null
small_enemy_killed,98.64971,null
small_enemy_killed,96.49964,null
small_enemy_killed,76.21556,null
small_enemy_killed,63.41574,null
small_enemy_killed,63.41574,null
small_enemy_killed,49.83228,null
big_enemy_hit,88.04955,null
big_enemy_hit,88.04955,null
big_enemy_hit,86.96542,null
big_enemy_hit,86.96542,null
big_enemy_hit,80.03217,null
big_enemy_hit,78.89918,null
big_enemy_hit,72.63229,null
big_enemy_hit,71.48268,null
big_enemy_hit,59.51588,null
big_enemy_hit,55.93202,null
big_enemy_hit,55.93202,null
big_enemy_hit,54.84861,null
big_enemy_hit,38.28212,null
big_enemy_hit,37.23217,null
big_enemy_hit,27.98212,null
big_enemy_hit,26.93208,null
big_enemy_hit,25.61536,null
big_enemy_killed,86.96542,null
big_enemy_killed,86.96542,null
big_enemy_killed,78.89918,null
big_enemy_killed,71.48268,null
big_enemy_killed,55.93202,null
big_enemy_killed,54.84861,null
big_enemy_killed,37.23217,null
player_attack,100.1323,null
player_attack,99.0658,null
player_attack,97.98307,null
player_attack,96.89968,null
player_attack,88.46557,null
player_attack,87.38244,null
player_attack,80.43246,null
player_attack,79.31578,null
player_attack,77.68237,null
player_attack,76.61564,null
player_attack,74.08263,null
player_attack,73.04908,null
player_attack,71.89904,null
player_attack,64.93201,null
player_attack,63.83211,null
player_attack,59.93218,null
player_attack,56.34874,null
player_attack,55.24872,null
player_attack,54.09883,null
player_attack,51.26549,null
player_attack,50.2324,null
player_attack,38.69866,null
player_attack,37.64886,null
player_attack,28.39842,null
player_attack,27.34861,null
player_attack,26.03177,null
player_attack,24.81486,null
