EVENT,TIME,VALUE
game_start,120,null
game_over,20.31393,LOSE
player_killed,20.31393,null
small_enemy_hit,90.59061,null
small_enemy_hit,88.30236,null
small_enemy_hit,88.30236,null
small_enemy_hit,87.16964,null
small_enemy_hit,86.05769,null
small_enemy_hit,84.78284,null
small_enemy_hit,77.21695,null
small_enemy_hit,70.27824,null
small_enemy_hit,69.15083,null
small_enemy_hit,65.66746,null
small_enemy_hit,58.05648,null
small_enemy_hit,57.04444,null
small_enemy_killed,88.30236,null
small_enemy_killed,87.16964,null
small_enemy_killed,84.78284,null
small_enemy_killed,69.15083,null
small_enemy_killed,65.66746,null
small_enemy_killed,57.04444,null
big_enemy_hit,80.9583,null
big_enemy_hit,79.73498,null
big_enemy_hit,40.49122,null
big_enemy_hit,39.09893,null
big_enemy_hit,39.09893,null
big_enemy_hit,37.99342,null
big_enemy_hit,36.82502,null
big_enemy_hit,34.52811,null
big_enemy_hit,21.38751,null
big_enemy_hit,20.35635,null
big_enemy_killed,79.73498,null
big_enemy_killed,39.09893,null
big_enemy_killed,37.99342,null
big_enemy_killed,34.52811,null
player_attack,90.99841,null
player_attack,89.82443,null
player_attack,88.70573,null
player_attack,87.57127,null
player_attack,86.45947,null
player_attack,85.20045,null
player_attack,81.37235,null
player_attack,80.14037,null
player_attack,77.6295,null
player_attack,76.2645,null
player_attack,70.68524,null
player_attack,69.56562,null
player_attack,68.33575,null
player_attack,66.08138,null
player_attack,58.46959,null
player_attack,57.44547,null
player_attack,56.19343,null
player_attack,42.20146,null
player_attack,40.89362,null
player_attack,39.51764,null
player_attack,38.40553,null
player_attack,37.25238,null
player_attack,36.01253,null
player_attack,34.93122,null
player_attack,22.86919,null
player_attack,21.80097,null
player_attack,20.7633,null
